Phrase,Frequency
committee census,1
common fertile,1
common found,1
common fu,1
common goals,1
common next,1
common physical,1
common trend,1
common united,1
commonly considered,1
commonly focus,1
commonly help,1
commonly major,1
communicate,1
communicate expectations,1
communication action,1
communication consensus,1
communication dynamic,1
communication infrastructure,1
communication quan,1
communities across,1
communities additionally,1
communities cannot,1
communities characteristics,1
communities demonstrates,1
communities equally,1
communities essential,1
communities exhibit,1
communities exists,1
communities far,1
communities featured,1
communities formed,1
communities greens,1
communities hong,1
communities impacts,1
communities landfill,1
communities left,1
communities like,1
communities limited,1
communities live,1
communities living,1
communities many,1
communities meaning,1
communities mechanism,1
communities metropolitan,1
communities network,1
communities particular,1
communities partly,1
communities presence,1
communities score,1
communities secondly,1
communities shows,1
communities suggest,1
commuter beijing,1
commuter bike,1
commuter daily,1
commuter flow,1
commuter followed,1
commuter frequently,1
commuter identified,1
commuter option,1
commuter order,1
commuter oriented,1
commuter outskirts,1
commuter people,1
commuter pre,1
commuter private,1
commuter rail,1
commuter railway,1
commuter railways,1
commuter taste,1
commuter towards,1
compact forms,1
compact italian,1
compact mid,1
compact mixed,1
compact phenomenon,1
compact places,1
compact positive,1
compact regards,1
compact seen,1
companies brands,1
companies enabling,1
companies sustainable,1
companions,1
companions mobility,1
company,1
company ten,1
comparable better,1
comparable populations,1
comparative german,1
comparative intercity,1
comparative investigation,1
comparative methods,1
comparative modes,1
comparative mutual,1
comparative set,1
comparative shows,1
comparatively analyzing,1
comparatively dec,1
compare clusters,1
compare dynamic,1
compare dynamics,1
compare general,1
compare households,1
compare online,1
compare periods,1
compare pioneering,1
compare rhythms,1
compare similarities,1
compare travel,1
compared acc,1
compared affluent,1
compared allocation,1
compared best,1
compared central,1
compared close,1
compared conventional,1
compared corresponding,1
compared density,1
compared department,1
compared deter,1
compared early,1
compared finally,1
compared general,1
compared intervening,1
compared negative,1
compared optimal,1
compared ordinary,1
compared performance,1
compared period,1
compared political,1
compared predominant,1
compared reference,1
compared regarding,1
compared root,1
compared suburbs,1
compared summer,1
compared surface,1
compared temporal,1
compared verify,1
compares,1
compares intercity,1
comparing consider,1
comparing performance,1
comparing provincial,1
comparing real,1
comparing sum,1
comparing types,1
comparison baseline,1
comparison counterparts,1
comparison diversity,1
comparison gravity,1
comparison internet,1
comparison neighbourhood,1
comparison one,1
comparison optimal,1
comparison shows,1
comparison significance,1
comparisons actual,1
comparisons comprehensive,1
comparisons share,1
compatibility,1
compatibility away,1
compelling,1
compelling rural,1
compensate,1
compensate extracted,1
compete,1
compete transit,1
competing cars,1
competing operators,1
competition carrier,1
competition cooperation,1
competition exists,1
competition integration,1
competitive baseline,1
competitive cooperative,1
competitive intercity,1
competitive metro,1
competitors,1
competitors exploited,1
compiled,1
compiled newly,1
complaints account,1
complaints brisbane,1
complement certain,1
complement coverage,1
complement demonstrates,1
complement divers,1
complement established,1
complement intervention,1
complement literature,1
complement number,1
complement temporal,1
complement trip,1
complementary concentrated,1
complementary environment,1
complete feasible,1
complete sub,1
completed,1
completed residents,1
completely correlation,1
completely outside,1
complex age,1
complex challenge,1
complex comb,1
complex cong,1
complex diverse,1
complex dynamic,1
complex dynamics,1
complex endeavour,1
complex exposure,1
complex feature,1
complex habitats,1
complex hi,1
complex institutional,1
complex mob,1
complex mobility,1
complex nature,1
complex positive,1
complex recognition,1
complex regular,1
complex remained,1
complex residential,1
complex rural,1
complex setting,1
complex sp,1
complex statistical,1
complex systems,1
complex tourists,1
complex ways,1
complexity co,1
complexity construct,1
complexity coupling,1
complexity human,1
complexity infrastructure,1
complexity job,1
complexity ne,1
complexity negatively,1
complexity pas,1
complexity road,1
complexity sometimes,1
complexity transportation,1
component identify,1
component indicates,1
component pc,1
component resources,1
components computation,1
components environment,1
components example,1
components transport,1
composing,1
composing conceptual,1
composite,1
composite measure,1
composition effectively,1
composition establishments,1
composition found,1
composition integrating,1
composition matters,1
composition origin,1
composition socio,1
composition turnover,1
composition units,1
composition well,1
compositions,1
compositions connected,1
comprehend applying,1
comprehend complex,1
comprehensive analyze,1
comprehensive assess,1
comprehensive attractive,1
comprehensive attributes,1
comprehensive carried,1
comprehensive considering,1
comprehensive deco,1
comprehensive decreased,1
comprehensive discussion,1
comprehensive emission,1
comprehensive environmental,1
comprehensive essential,1
comprehensive examination,1
comprehensive implementation,1
comprehensive knowledge,1
comprehensive landscape,1
comprehensive multiple,1
comprehensive picture,1
comprehensive promote,1
comprehensive review,1
comprehensive safety,1
comprehensive survey,1
comprehensive targeted,1
compression,1
comprises,1
comprises travel,1
comprising approximately,1
comprising centers,1
compromise,1
compromise efforts,1
compulsory,1
compulsory measures,1
computation beneficial,1
computation furthermore,1
computation number,1
computational combines,1
computational complexity,1
computational conducted,1
computational costs,1
computational efficiency,1
compute number,1
compute topological,1
computed composition,1
computed images,1
computing aims,1
computing infrastructure,1
computing solutions,1
computing trajectory,1
con connecting,1
con da,1
con even,1
con features,1
con layout,1
con mobility,1
con module,1
con physical,1
con ring,1
con segregation,1
con sum,1
con tr,1
conceived lived,1
conceived perceived,1
conceived tool,1
concentrate large,1
concentrate transportation,1
concentrated albeit,1
concentrated apartments,1
concentrated central,1
concentrated exploring,1
concentrated housing,1
concentrated income,1
concentrated inner,1
concentrated km,1
concentrated origins,1
concentrated poverty,1
concentration character,1
concentration cluster,1
concentration contiguous,1
concentration homeless,1
concentration primarily,1
concentration resources,1
concentrations cr,1
concentrations fu,1
concentrations income,1
concentrations various,1
concept activity,1
concept charging,1
concept economic,1
concept flow,1
concept formula,1
concept guangzhou,1
concept interactive,1
concept jobs,1
concept location,1
concept proposes,1
concept sexuality,1
concept spread,1
concept suggests,1
concept take,1
concept times,1
concept universal,1
concept various,1
concepts details,1
concepts improvement,1
concepts rhythm,1
concepts validation,1
conceptual abstract,1
conceptual analytical,1
conceptual circuit,1
conceptual consideration,1
conceptual draw,1
conceptual enabled,1
conceptual human,1
conceptual identifies,1
conceptual issues,1
conceptual mobility,1
conceptual part,1
conceptual path,1
conceptual po,1
conceptual practical,1
conceptual specify,1
concern arrivals,1
concern causing,1
concern concentration,1
concern critical,1
concern investigates,1
concerned,1
concerning,1
concerning pan,1
concerns advancement,1
concerns broader,1
concerns geographical,1
concerns identify,1
concerns mo,1
concerns reveal,1
concerns transport,1
concession,1
concession bus,1
conclude discussing,1
conclude discussion,1
conclude kansas,1
conclude non,1
conclude points,1
concludes,1
concludes competition,1
conclusion,1
conclusion observations,1
conclusions drawn,1
conclusions first,1
conclusions follows,1
conclusions regarding,1
concrete evidence,1
concrete implementation,1
condition central,1
condition generating,1
condition inclusion,1
condition monitoring,1
condition multiple,1
condition plays,1
condition pronounced,1
conditional beta,1
conditional gan,1
conditioned indoor,1
conditioned recent,1
conditioning,1
conditioning variable,1
conditions activity,1
conditions capable,1
conditions family,1
conditions females,1
conditions finally,1
conditions hourly,1
conditions human,1
conditions hypothetical,1
conditions identified,1
conditions implement,1
conditions integrating,1
conditions investigates,1
conditions investigation,1
conditions major,1
conditions mobility,1
conditions notably,1
conditions opportunities,1
conditions potentially,1
conditions prop,1
conditions residential,1
conditions residents,1
conditions road,1
conditions settlements,1
conditions significantly,1
conditions strongly,1
conditions trip,1
conditions utility,1
conditions winter,1
conduct comparative,1
conduct depth,1
conduct intensive,1
conduct investigations,1
conduct reasonable,1
conduct reasoning,1
conduct sc,1
conducted character,1
conducted compare,1
conducted crisis,1
conducted dali,1
conducted depth,1
conducted end,1
conducted extract,1
conducted hang,1
conducted kan,1
conducted leaving,1
conducted levels,1
conducted methods,1
conducted metropolitan,1
conducted micro,1
conducted net,1
conducted secondary,1
conducted statistical,1
conducted taxi,1
conducted test,1
conducted understand,1
conducting focus,1
conducting pilots,1
conducting santiago,1
cone hi,1
confidence,1
confidence indicates,1
configuration density,1
configuration element,1
configuration followed,1
configuration helped,1
configuration limited,1
configuration measurements,1
configuration migration,1
configuration sustainability,1
configurations create,1
configurations many,1
configurations spreading,1
confirm among,1
confirm integral,1
confirm lack,1
confirm set,1
confirm transportation,1
confirm validity,1
confirmed adults,1
confirmed driven,1
confirmed existence,1
confirmed importance,1
confirmed references,1
confirmed scale,1
confirming,1
confirming cases,1
conflict,1
conflict appears,1
conflicts commuter,1
conflicts speeds,1
confuse,1
confuse planners,1
cong developed,1
cong metropolitan,1
cong scenarios,1
congestion although,1
congestion cause,1
congestion declines,1
congestion environmental,1
congestion mainly,1
congestion mit,1
congestion tack,1
congestion traffic,1
congestion transportation,1
congestion vehicle,1
congo,1
congo quantitative,1
conjunction,1
conjunction geographic,1
connect empirical,1
connect institutional,1
connect theory,1
connect transit,1
connect types,1
connected age,1
connected family,1
connected globe,1
connected neighboring,1
connected patches,1
connected proximity,1
connected residents,1
connected systems,1
connected types,1
connecting future,1
connecting large,1
connecting rural,1
connection attempts,1
connection distance,1
connections battery,1
connections crucial,1
connections exchange,1
connections extends,1
connections given,1
connections insights,1
connections necessarily,1
connections networks,1
connections related,1
connections rising,1
connections road,1
connections traditionally,1
connections uses,1
connections virtual,1
connectivity accounting,1
connectivity affected,1
connectivity buffer,1
connectivity could,1
connectivity detected,1
connectivity done,1
connectivity example,1
connectivity higher,1
connectivity importance,1
connectivity leads,1
connectivity limited,1
connectivity metro,1
connectivity nodes,1
connectivity optimization,1
connectivity plays,1
connectivity related,1
connectivity road,1
connectivity transport,1
consensus processes,1
consensus therefore,1
consequences automobile,1
consequences housing,1
consequences lie,1
consequences possible,1
consequences society,1
consequences strategic,1
consequences survey,1
consequently difficult,1
consequently form,1
consequently location,1
consequently road,1
conservation networks,1
conservation promoting,1
conservation service,1
consider class,1
consider context,1
consider highly,1
consider inadequate,1
consider mobility,1
consider parking,1
consider private,1
consider rapid,1
consider reduced,1
consider relative,1
consider retro,1
consider rural,1
consider seniors,1
consider separating,1
consider tour,1
consider variables,1
considerable fabrics,1
considerable promise,1
considerable restructuring,1
considerably balanced,1
considerably greater,1
considerably improve,1
considerably mainstream,1
considerably movement,1
consideration achieving,1
consideration dynamic,1
consideration kind,1
consideration may,1
consideration modeling,1
consideration splinter,1
considerations adaptations,1
considerations green,1
considerations technical,1
considered accessibility,1
considered barriers,1
considered broader,1
considered complement,1
considered complex,1
considered current,1
considered flow,1
considered incorporated,1
considered isolation,1
considered main,1
considered multiple,1
considered necessary,1
considered overall,1
considered proximity,1
considered reference,1
considered socially,1
considering aspects,1
considering child,1
considering combinations,1
considering competitive,1
considering complement,1
considering configuration,1
considering continuous,1
considering demand,1
considering distances,1
considering flow,1
considering human,1
considering industry,1
considering influence,1
considering inter,1
considering multiple,1
considering needs,1
considering optimization,1
considering passenger,1
considering six,1
considering temporal,1
considering topological,1
considering types,1
considers per,1
considers perspective,1
considers series,1
considers trips,1
consist,1
consist traditional,1
consisted,1
consisted educated,1
consistency loss,1
consistency scales,1
consistent discusses,1
consistent functions,1
consistent human,1
consistent influence,1
consistent rural,1
consistent transport,1
consistently,1
consistently affects,1
consisting bus,1
consisting del,1
consisting one,1
consisting ordinary,1
consisting poles,1
consisting water,1
consists,1
consists steps,1
consolidate,1
consolidate stock,1
consolidated dense,1
consolidated mixed,1
consolidated stations,1
consolidation,1
constant,1
constant temperature,1
constituent,1
constituent conceptual,1
constitute core,1
constitute five,1
constitute nu,1
constitute sub,1
constituted,1
constituted economic,1
constrained absence,1
constrained human,1
constrained limited,1
constrained selected,1
constrained specific,1
constrained tr,1
constrained trajectory,1
constraint rural,1
constraint yellow,1
constraints current,1
constraints en,1
constraints evidence,1
constraints guangzhou,1
constraints housing,1
constraints involving,1
constraints migration,1
constraints mobility,1
constraints mod,1
constraints subjective,1
constraints travel,1
construct border,1
construct deco,1
construct ex,1
construct home,1
construct incorporating,1
construct increases,1
construct interaction,1
construct nonlinear,1
construct several,1
construct tensor,1
construct theoretical,1
constructed according,1
constructed analyze,1
constructed comprehensive,1
constructed considering,1
constructed estimate,1
constructed expectation,1
constructed geographic,1
constructed gi,1
constructed het,1
constructed home,1
constructed inter,1
constructed interactions,1
constructed network,1
constructed origin,1
constructed pedestrian,1
constructed sources,1
constructed spat,1
constructed theoretical,1
constructed view,1
constructing applying,1
constructing mobility,1
constructing regression,1
constructing theoretical,1
construction accessible,1
construction balancing,1
construction classified,1
construction density,1
construction easy,1
construction ignores,1
construction inequality,1
construction location,1
construction measures,1
construction methods,1
construction network,1
construction resistance,1
construction scenario,1
construction sites,1
construction transit,1
construction transport,1
consumer behavior,1
consumer preferences,1
consumers,1
consumers become,1
consuming,1
consuming capture,1
consumption activity,1
consumption allocated,1
consumption among,1
consumption besides,1
consumption capacity,1
consumption compared,1
consumption flow,1
consumption flows,1
consumption keep,1
consumption leaf,1
consumption longer,1
consumption methods,1
consumption poor,1
consumption reflect,1
consumption sector,1
consumption shorter,1
consumption sustainability,1
consumption tracing,1
consumption traffic,1
consumption unlike,1
consumption vegetables,1
contact dominant,1
contact racial,1
contain,1
contain less,1
contained,1
contained intense,1
containing global,1
containing one,1
containment home,1
contains,1
contains frequent,1
contaminated,1
contaminated soils,1
contamination enrichment,1
contamination highly,1
contamination levels,1
contamination metals,1
contamination ni,1
contamination priority,1
contemporary challenges,1
contemporary citizen,1
contemporary exist,1
contemporary housing,1
contend,1
contend mobility,1
contest de,1
contest im,1
contest pri,1
contested,1
contested locus,1
context activity,1
context amount,1
context article,1
context century,1
context characteristics,1
context compare,1
context contemporary,1
context decisions,1
context desert,1
context developing,1
context develops,1
context empirical,1
context features,1
context ford,1
context informal,1
context institutional,1
context interactive,1
context jiangsu,1
context limited,1
context mode,1
context outcomes,1
context purpose,1
context push,1
context resulting,1
context second,1
context shared,1
context smart,1
context specify,1
context static,1
context suggest,1
context switching,1
context topological,1
context transport,1
context varied,1
context walking,1
contexts adapt,1
contexts comparisons,1
contexts course,1
contexts due,1
contexts empirical,1
contexts frequent,1
contexts line,1
contexts regarding,1
contexts remains,1
contexts student,1
contiguous,1
contiguous po,1
continent,1
continent last,1
continents derived,1
continents well,1
contingent,1
contingent institutional,1
continue,1
continue live,1
continued,1
continued later,1
continues economically,1
continues evolve,1
continues little,1
continues shape,1
continuity,1
continuity functional,1
continuous cat,1
continuous expansion,1
continuous monitoring,1
continuous poly,1
continuous positioning,1
continuously evaluate,1
continuously reflect,1
contra affected,1
contra sustainability,1
contraction decline,1
contraction often,1
contracts,1
contracts inc,1
contradiction scar,1
contrary density,1
contrary higher,1
contrary speculated,1
contrast accuracy,1
contrast age,1
contrast importance,1
contrast introduced,1
contrast per,1
contrast supply,1
contrast trend,1
contrast works,1
contrasting,1
contrasting according,1
contrasts gender,1
contrasts observations,1
contribute advancing,1
contribute broadly,1
contribute discussion,1
contribute enhancement,1
contribute evaluating,1
contribute ho,1
contribute identified,1
contribute improved,1
contribute mobility,1
contribute severe,1
contribute shared,1
contribute staying,1
contribute toward,1
contribute traffic,1
contribute well,1
contributes advances,1
contributes assessment,1
contributes current,1
contributes extant,1
contributes filling,1
contributes human,1
contributes increasing,1
contributes scholarship,1
contributes theoretical,1
contributes valuable,1
contributing considered,1
contributing differently,1
contributing growing,1
contributing implementation,1
contributing problem,1
contributing reform,1
contribution conceptual,1
contribution current,1
contribution node,1
contribution real,1
contribution transport,1
contributions evaluation,1
contributions investigates,1
contributions overcome,1
contributions range,1
contributions various,1
contributors global,1
contributors ina,1
contributors variations,1
control address,1
control discuss,1
control explores,1
control led,1
control location,1
control management,1
control overly,1
control rapid,1
control seriously,1
control sub,1
control types,1
controlled,1
controlled overall,1
controller,1
controller manager,1
controlling pan,1
controlling spur,1
controls,1
controls explain,1
controversial,1
controversial confuse,1
convenience england,1
convenience flexibility,1
convenience inhabitants,1
convenience solve,1
convenient,1
convenient alternative,1
conventional bus,1
conventional delivery,1
conventional frequency,1
conventional indices,1
conventional intra,1
conventional linear,1
conventional place,1
conventional seismic,1
converge,1
converge nest,1
convergence developed,1
convergence marko,1
convergence processes,1
conversely,1
conversely women,1
conversion,1
conversion determined,1
converted general,1
converted network,1
converting,1
converting geographical,1
converts,1
converts aerial,1
convex,1
convex hull,1
cooler,1
cooler outside,1
cooling benefits,1
cooling hot,1
cooling integrating,1
cooling solutions,1
cooperation better,1
cooperation platform,1
cooperative competitive,1
cooperative interactions,1
cooperative relations,1
coordinate approaches,1
coordinate gps,1
coordinate points,1
coordinate systems,1
coordinate therefore,1
coordinate travel,1
coordinated implemented,1
coordinated integration,1
coordinated measures,1
coordinated modes,1
coordinates,1
coordinates crossed,1
coordination according,1
coordination care,1
coordination census,1
coordination maintaining,1
coordination robust,1
coordination transportation,1
coordination vital,1
cop,1
cop source,1
coping behaviors,1
coping include,1
coping resources,1
core beijing,1
core cart,1
core divers,1
core edge,1
core element,1
core functional,1
core per,1
core position,1
core pushed,1
core resources,1
core sao,1
core transforming,1
core values,1
core wireless,1
cores korean,1
cores six,1
corona sar,1
corona virus,1
corp,1
corp density,1
corpus,1
corpus trained,1
correctly,1
correctly identify,1
correlated ad,1
correlated average,1
correlated bus,1
correlated density,1
correlated example,1
correlated greater,1
correlated median,1
correlated sp,1
correlated strongly,1
correlation brought,1
correlation central,1
correlation characteristic,1
correlation decline,1
correlation destination,1
correlation establishes,1
correlation first,1
correlation flooding,1
correlation matrices,1
correlation methods,1
correlation microscopic,1
correlation mobility,1
correlation national,1
correlation non,1
correlation origin,1
correlation po,1
correlation rural,1
correlation ss,1
correlation strengths,1
correlation strongly,1
correlation trajectory,1
correlation transportation,1
correlation travel,1
correlation weather,1
correspond central,1
correspond daily,1
correspondence likely,1
correspondence topological,1
corresponding central,1
corresponding costs,1
corresponding form,1
corresponding mobility,1
corresponding modules,1
corresponding organized,1
corresponding shares,1
corresponding trip,1
corridor allowing,1
corridor birds,1
corridor hub,1
corridor path,1
corridor terms,1
corridors essential,1
corridors green,1
corridors perspective,1
corridors unlike,1
cost assessment,1
cost benefit,1
cost concerned,1
cost conducted,1
cost consequently,1
cost despite,1
cost dynamic,1
cost effective,1
cost effectively,1
cost etc,1
cost flexible,1
cost non,1
cost potentially,1
cost road,1
cost savings,1
cost sensor,1
cost spat,1
cost systemic,1
costly consuming,1
costly transportation,1
costs com,1
costs essential,1
costs evolve,1
costs explores,1
costs faster,1
costs field,1
costs flexibility,1
costs labour,1
costs limited,1
costs maps,1
costs measuring,1
costs mobility,1
costs ultra,1
could achieve,1
could benefit,1
could block,1
could complement,1
could connect,1
could constructed,1
could contribute,1
could define,1
could dim,1
could enable,1
could greatly,1
could help,1
could implemented,1
could improve,1
could indicate,1
could inform,1
could insights,1
could linked,1
could mainstream,1
could offer,1
could positively,1
could potentially,1
could reduce,1
could related,1
could represent,1
could scaled,1
could separate,1
could shed,1
could small,1
could socio,1
could spend,1
could stem,1
could successfully,1
could sum,1
council,1
council australia,1
count,1
count visitors,1
counter anti,1
counter counter,1
counter demonstrates,1
counter effectively,1
counter explanations,1
counter given,1
counter narrative,1
counter novel,1
counter phenomenon,1
counter poverty,1
counter seven,1
counter travel,1
counterparts environment,1
counterparts pedestrian,1
counterparts significance,1
counters,1
counters logic,1
counties across,1
counties europe,1
counties overall,1
counties stage,1
countries census,1
countries contamination,1
countries demand,1
countries discussions,1
countries experienced,1
countries furthermore,1
countries india,1
countries industrial,1
countries influence,1
countries overall,1
countries regions,1
countries relaxed,1
countries transitional,1
country classify,1
country international,1
country larger,1
country mobile,1
country notably,1
country registration,1
countryside causes,1
countryside plans,1
counts selected,1
county located,1
county proportion,1
county understand,1
coupled driving,1
coupled especially,1
coupled quantum,1
coupled statistics,1
coupling among,1
coupling driving,1
coupling ecological,1
coupling human,1
coupling temperature,1
coupling variations,1
course database,1
course day,1
course depth,1
course everyday,1
course perspective,1
course schooling,1
course theory,1
courses,1
courses age,1
coverage able,1
coverage assessment,1
coverage demands,1
coverage especially,1
coverage gaps,1
coverage inter,1
coverage metro,1
coverage network,1
coverage providing,1
coverage radius,1
coverage user,1
coverage whereas,1
covering administrative,1
covering approximately,1
covering macro,1
covering prefecture,1
covering shared,1
covering topics,1
covers,1
covers wider,1
cr co,1
cr compared,1
cr cu,1
cr mainly,1
cr medium,1
cr similar,1
craft,1
craft effective,1
crash frequency,1
crash fully,1
crash incidents,1
crash occurrence,1
crashes av,1
crashes could,1
crashes daily,1
crashes geographical,1
crashes lever,1
crashes may,1
crashes regions,1
crashes school,1
crashes seoul,1
crashes unclear,1
crawling,1
crawling spat,1
create accessibility,1
create climate,1
create empirical,1
create entropy,1
create ep,1
create images,1
create modest,1
create networks,1
create sustainable,1
created clustered,1
created cyber,1
created identify,1
created multinational,1
created need,1
created translation,1
created visual,1
creates,1
creates opportunities,1
creating inclusive,1
creating location,1
creating well,1
creation age,1
creation co,1
creation neighborhood,1
crete average,1
crete greece,1
crime called,1
crime labour,1
crime laws,1
crime overall,1
crime prevention,1
crime sc,1
crime scarce,1
crime transit,1
crime type,1
crimes intense,1
crimes streets,1
criminal,1
criminal investigation,1
crises accelerate,1
crises transformation,1
crisis counter,1
crisis focus,1
crisis inc,1
crisis ocean,1
crisis participants,1
crisis particular,1
crisis past,1
crisis socio,1
criteria granting,1
critical aspect,1
critical concern,1
critical conditions,1
critical element,1
critical engagement,1
critical gender,1
critical illegal,1
critical implement,1
critical importance,1
critical logistics,1
critical many,1
critical nodes,1
critical perspective,1
critical play,1
critical practice,1
critical practices,1
critical towards,1
critical understanding,1
critically,1
critically fertility,1
critique,1
critique sal,1
cross border,1
cross daily,1
cross dock,1
cross human,1
cross provincial,1
crossed,1
crossed country,1
crossing atlantic,1
crossing mini,1
crossing particular,1
crowd downtown,1
crowd dynamics,1
crowd number,1
crowd open,1
crowd tr,1
crowded less,1
crowded proximity,1
crowds enabling,1
crown,1
crown neighbourhoods,1
crucial addressing,1
crucial aspect,1
crucial characteristics,1
crucial consideration,1
crucial creating,1
crucial disc,1
crucial enhancing,1
crucial evaluating,1
crucial greens,1
crucial identifying,1
crucial improving,1
crucial issue,1
crucial problem,1
crucial shared,1
crucial step,1
crucial topic,1
crucial understanding,1
ct ct,1
ct extracts,1
ct tasks,1
cu audience,1
cu fe,1
cu network,1
cube,1
cue experience,1
cultivation,1
cultivation analyzed,1
cultural economy,1
cultural exchange,1
cultural facilities,1
cultural identity,1
cultural mon,1
cultural prosperous,1
cultural proximity,1
cultural relics,1
cultural trades,1
cultural vital,1
culturally privileged,1
culture infrastructure,1
culture leisure,1
culture mobile,1
culture organization,1
cultures continuously,1
cultures di,1
cultures human,1
cumulative mode,1
cumulative opportunities,1
cumulative resistance,1
current allocation,1
current amenities,1
current analyses,1
current anticipating,1
current emerging,1
current facility,1
current focus,1
current future,1
current gaps,1
current improved,1
current insufficient,1
current inter,1
current locations,1
current mexico,1
current migration,1
current mobility,1
current period,1
current represents,1
current reviewed,1
current road,1
current socio,1
current transport,1
current trends,1
current usually,1
currently excluded,1
currently highest,1
currently lacks,1
currently major,1
curvature,1
curvature self,1
curve indirectly,1
curve lessons,1
curve number,1
custom,1
custom web,1
cutting,1
cutting edge,1
cv,1
cv transport,1
cy improving,1
cyber,1
cyber application,1
cycle motorized,1
cycle poverty,1
cycles,1
cycles yearly,1
cycling bicycle,1
cycling bike,1
cycling bs,1
cycling emerged,1
cycling experienced,1
cycling hot,1
cycling identified,1
cycling methods,1
cycling mod,1
cycling particularly,1
cycling paths,1
cycling usage,1
cycling via,1
cyclists bsc,1
cyclists levels,1
cyclists ob,1
cyclists observed,1
cyclists predominantly,1
cyclists reduced,1
cyprus utilization,1
czech,1
czech seen,1
da bat,1
da coastal,1
da coefficient,1
da fishing,1
da gin,1
da means,1
da significantly,1
daily com,1
daily destination,1
daily experiences,1
daily generated,1
daily goods,1
daily ia,1
daily infections,1
daily inter,1
daily intra,1
daily latter,1
daily lives,1
daily muslim,1
daily needs,1
daily parking,1
daily periodic,1
daily physical,1
daily rail,1
daily reality,1
daily routines,1
daily source,1
daily tr,1
dali dr,1
dali investigated,1
dallas,1
dallas shows,1
dash,1
dash months,1
dashboard advanced,1
dashboard decisions,1
dat,1
dat intercity,1
database assess,1
database combining,1
database encompassing,1
database labeled,1
database million,1
database traffic,1
databases structures,1
date come,1
date investigated,1
date maps,1
david,1
david harvey,1
day across,1
day activity,1
day argue,1
day compared,1
day day,1
day demonstrated,1
day dragon,1
day evolutionary,1
day exhibit,1
day hour,1
day identifies,1
day indicate,1
day may,1
day national,1
day night,1
day overall,1
day overlooked,1
day pursuits,1
day remain,1
day suggests,1
day taxi,1
day thus,1
day track,1
day travel,1
day useful,1
days aims,1
days air,1
days especially,1
days fleet,1
days frequency,1
days month,1
days pan,1
days preferences,1
days repeat,1
days shown,1
days vacation,1
days week,1
daytime,1
daytime longer,1
db accurately,1
db algorithms,1
db cluster,1
db complement,1
db constitute,1
db km,1
db market,1
db methodology,1
db overall,1
db passengers,1
db recent,1
db resource,1
db scheme,1
db solve,1
db subway,1
db terms,1
db though,1
db transit,1
db transport,1
db variants,1
de chile,1
de common,1
de identified,1
de intensified,1
de leads,1
de movement,1
de narratives,1
de people,1
de qu,1
dealing accessibility,1
dealing non,1
dear,1
dear int,1
death,1
death describe,1
deaths,1
deaths per,1
debate,1
debate hs,1
debates article,1
debates issue,1
debates path,1
debates relational,1
debates self,1
dec across,1
dec associated,1
dec metropolitan,1
dec mg,1
dec mobility,1
dec shared,1
decade argue,1
decade evaluate,1
decade reliance,1
decades discusses,1
decades environment,1
decades foundation,1
decades integrated,1
decades little,1
decades qu,1
decades quan,1
decades recent,1
decades sp,1
decay characteristics,1
decay coefficient,1
decay fit,1
decay function,1
decay problems,1
decay types,1
decay weighted,1
december,1
december infected,1
decent di,1
decent evolutionary,1
decent intended,1
decent related,1
decent tendency,1
decision basis,1
decision corresponding,1
decision improve,1
decision intercity,1
decision met,1
decision micro,1
decision numerous,1
decision people,1
decision processes,1
decision report,1
decision spaces,1
decision supports,1
decision towards,1
decisions actions,1
decisions allowing,1
decisions attempt,1
decisions behind,1
decisions could,1
decisions developments,1
decisions het,1
decisions outcomes,1
decisions plans,1
decisions recent,1
decisions regarding,1
decisions route,1
decisions taken,1
decisions type,1
decisive,1
decisive explaining,1
decline accessibility,1
decline coe,1
decline economic,1
decline focusing,1
decline followed,1
decline parallel,1
declined,1
declined past,1
declines along,1
declines highlighting,1
declines rain,1
declining,1
declining international,1
deco complex,1
deco hybrid,1
deco mobility,1
deco perspective,1
deco random,1
deco soul,1
decomposition conduct,1
decomposition mixed,1
decreased average,1
decreased bike,1
decreased including,1
decreased often,1
decreased sandy,1
decreases center,1
decreases centre,1
decreases obviously,1
decreases trip,1
decreasing cole,1
decreasing worldwide,1
dedicated escorting,1
deemed essential,1
deemed suitable,1
deep computer,1
deep dive,1
deep hp,1
deep knowledge,1
deep methods,1
deep network,1
deep remains,1
deep resolution,1
deep seated,1
deep shown,1
deep techniques,1
deep view,1
deeper humanist,1
deeper require,1
deeply,1
deeply affected,1
def,1
def activity,1
deficit,1
deficit due,1
define access,1
define dem,1
define functional,1
defined association,1
defined availability,1
defined character,1
defined circular,1
defined differentiated,1
defined duration,1
defined euclidean,1
defined frequent,1
defined groups,1
defined large,1
defined levels,1
defined movement,1
defined narrowly,1
defined second,1
defined taking,1
defined tree,1
defining,1
defining diversified,1
definition expanded,1
definition metric,1
definition transit,1
definition uses,1
definitions,1
definitions hierarchical,1
degree co,1
degree coefficient,1
degree difficulty,1
degree divers,1
degree driving,1
degree largely,1
degree nodes,1
degree segregation,1
degree shaping,1
degree structural,1
degrees addition,1
degrees average,1
degrees hourly,1
degrees illumination,1
del activity,1
del aspects,1
del complex,1
del functional,1
del greens,1
del implementation,1
del inhabitants,1
del internal,1
del lever,1
del primary,1
del related,1
del service,1
del suburban,1
delay,1
delay tolerant,1
delays,1
delays commuter,1
delhi,1
delhi india,1
deliberately,1
deliberately discusses,1
deliver,1
