Phrase,Frequency
fine gran,1
fine part,1
fine tuning,1
finest specifically,1
firstly drought,1
firstly landscape,1
firstly preferences,1
firstly tel,1
firstly translating,1
fixed extreme,1
fixed point,1
flexible mode,1
floating european,1
flow capture,1
flow connected,1
flow defined,1
flow determined,1
flow diverse,1
flow dynamics,1
flow environment,1
flow flow,1
flow forecast,1
flow inevitably,1
flow moreover,1
flow period,1
flow spring,1
flow volumes,1
flows ages,1
flows classify,1
flows combining,1
flows dominated,1
flows highlight,1
flows holidays,1
flows intercity,1
flows migration,1
flows reveals,1
flows throughout,1
fluctuations net,1
focus discussions,1
focus distances,1
focus distributions,1
focus examination,1
focus habits,1
focus mainly,1
focus shared,1
focused bike,1
focused characteristics,1
focused contribute,1
focuses inc,1
focuses induced,1
focuses influencing,1
focuses temperature,1
focusing car,1
focusing housing,1
focusing metro,1
focusing porto,1
follow introducing,1
follow log,1
followed slow,1
following employs,1
following lock,1
follows inverted,1
food chilean,1
food environment,1
food healthy,1
food supermarkets,1
force shaping,1
force unprecedented,1
forces migration,1
fore solution,1
forecast chemistry,1
forecast particularly,1
forest capture,1
formal structurally,1
formed distinguished,1
formed poly,1
forming diamond,1
forming intercity,1
forms certain,1
forms contributes,1
forms experiences,1
forms olympus,1
formula expected,1
formulated examine,1
fossil fuels,1
foster capital,1
foster practices,1
foster pro,1
foster relevance,1
foster sustainable,1
foundation attempts,1
foundation comprehend,1
foundation intelligence,1
fountain body,1
fours check,1
fragmented amp,1
france characterized,1
free floating,1
free protecting,1
freely valid,1
french pays,1
frequencies consider,1
frequencies constrained,1
frequencies extreme,1
frequencies set,1
frequency mining,1
frequency shared,1
frequency villagers,1
frequent conventional,1
frequent disrupt,1
frequent either,1
frequent expected,1
frequently covering,1
friendly address,1
friendly environment,1
friendly promoting,1
frog occurring,1
fu chemical,1
fuels emission,1
fully capture,1
fully electric,1
fully understand,1
fun patronage,1
function driven,1
function nodes,1
function parameters,1
function plays,1
functioning accompanied,1
functioning ecosystems,1
functioning sustainability,1
functions achieved,1
functions addition,1
functions become,1
functions conditions,1
functions decomposition,1
functions experimental,1
functions firstly,1
functions general,1
functions increasingly,1
functions prop,1
functions quan,1
functions supervised,1
functions therefore,1
functions trajectory,1
functions valuable,1
fundamental facilities,1
fungi safe,1
fungi shown,1
furniture bus,1
fusion en,1
fusion technique,1
fuzzy sets,1
ga incorporate,1
gain quickly,1
gains contrast,1
gaps investigating,1
gases centers,1
gauge amount,1
gauge safety,1
gdp employment,1
general accessibility,1
general another,1
general app,1
general representations,1
generalized version,1
generally affordable,1
generally positively,1
generate action,1
generate bike,1
generates critical,1
generation bike,1
generation divide,1
genes associated,1
genetic expression,1
geneva characteristics,1
genuine disrupt,1
geographic correlation,1
geographic live,1
geographic pathways,1
geographic scope,1
geometry materials,1
girls largely,1
given identification,1
gives rise,1
globalization functions,1
globe remain,1
goal requires,1
going outside,1
google around,1
governance approaches,1
governments issuing,1
gps equipped,1
gps positions,1
gps trajectory,1
gradually diver,1
gran episodes,1
gran temporal,1
grasp influencing,1
gravity derive,1
great facilitating,1
great significance,1
greater anal,1
greater emphasis,1
greater km,1
greater number,1
greater precision,1
greater processes,1
greater proportion,1
greater south,1
greatly boost,1
greatly income,1
green affects,1
green attributes,1
green available,1
green beginning,1
green boost,1
green combined,1
green environmental,1
green gran,1
green influences,1
green neighborhood,1
green return,1
green seeking,1
green view,1
green visibility,1
greene crowded,1
greenhouse gases,1
greens auckland,1
grid shenzhen,1
groceries pharmaceuticals,1
ground fine,1
growing number,1
growing threat,1
guangzhou primary,1
guangzhou reduce,1
guangzhou shenzhen,1
guide identification,1
guide planners,1
guides regular,1
habitat loss,1
habitats context,1
habitats emphasizing,1
habits variables,1
halfway south,1
hamburg malaga,1
hamilton fabric,1
hamilton shows,1
hand western,1
harm park,1
harmful occupation,1
head dec,1
healthcare entertainment,1
healthcare shopping,1
healthy focuses,1
healthy food,1
healthy liv,1
heat climate,1
heat derived,1
heat dog,1
heat pool,1
heat stress,1
heat temperature,1
heavy context,1
heavy metal,1
height probability,1
heightened environmental,1
heightened weekends,1
held even,1
help alleviate,1
help common,1
help planners,1
helped generate,1
helping authorities,1
herb habitats,1
hierarchical connected,1
hierarchical county,1
hierarchical migration,1
hierarchy driven,1
hierarchy indicate,1
hierarchy primate,1
hierarchy transitioned,1
highest flow,1
highlight robust,1
highlight success,1
highlight trans,1
highlight unique,1
highlight way,1
highlighted need,1
highlighted park,1
highlighting critical,1
highlighting farmers,1
highlighting intervention,1
highlighting longitudinal,1
highlighting number,1
highlighting pivotal,1
highlighting practical,1
highlighting urgency,1
highlights environmental,1
highlights historical,1
highlights opportunities,1
highly mixed,1
highly representative,1
highly vulnerable,1
hill rs,1
hispanic latino,1
historical unique,1
history suburban,1
hoc wireless,1
holding applications,1
holiday congestion,1
holiday period,1
holiday periods,1
holiday weekday,1
holidays demonstrate,1
holidays holidays,1
holidays intercity,1
holidays moreover,1
holidays noted,1
holidays phenomenon,1
holidays promote,1
home employed,1
home going,1
home longer,1
home nearby,1
home orders,1
home passenger,1
home reducing,1
home whereas,1
hospital school,1
hosts nevertheless,1
hour baseline,1
hourly eleven,1
house density,1
house makes,1
house price,1
house size,1
household af,1
household consumption,1
household earnings,1
household income,1
household registration,1
households connecting,1
households environmental,1
households experienced,1
households likely,1
households panel,1
households strategically,1
households suburbs,1
housing adults,1
housing balance,1
housing costs,1
housing delivery,1
housing deprived,1
housing developments,1
housing facilities,1
housing indicators,1
housing last,1
housing london,1
housing market,1
housing migration,1
housing produces,1
housing ratio,1
housing targets,1
housing tenants,1
housing tend,1
housing tenure,1
hub attracting,1
hub exhibit,1
hybrid lever,1
ib integrated,1
idea still,1
ideas impacted,1
identification dissemination,1
identification priority,1
identification staying,1
identifies associated,1
identifies influencing,1
identifying addressing,1
identifying elements,1
identifying environmental,1
identifying extract,1
identifying gaps,1
identifying infrastructure,1
identifying meaningful,1
ii stage,1
iii deco,1
ile de,1
ill bottom,1
immigration becoming,1
immigration centre,1
immigration income,1
impacted empirical,1
impacted northeastern,1
implement idea,1
implementation aiming,1
implementation sustainable,1
implementing climate,1
implementing minute,1
implications dynamics,1
implications infrastructure,1
implications minute,1
implications remains,1
implications restricted,1
implicit poses,1
importantly increased,1
imposed behaviour,1
imposed photos,1
impressions moreover,1
improved coordination,1
improvements prediction,1
improvements respective,1
improves ability,1
inadequate addressed,1
inc aspects,1
inc focuses,1
inc lens,1
incidence peaked,1
inclusive environment,1
inclusive net,1
inclusive prior,1
inclusive solution,1
income compelling,1
income developed,1
income highlighting,1
income households,1
income housing,1
income lower,1
income negatively,1
income offer,1
income suburban,1
income suburbs,1
incomes rent,1
incorporate semantic,1
incorporates bid,1
incorporates detail,1
incorporates directly,1
incorporating comprehensive,1
incorporating fully,1
incorporating investigates,1
incorporating migrant,1
incorporation metabolic,1
increased colonization,1
increased early,1
increased overall,1
increases disturbances,1
increases suburbs,1
increasing body,1
increasing cost,1
increasing need,1
increasing number,1
increasing trend,1
increasing worldwide,1
increasingly concentrate,1
increasingly discussed,1
increasingly frequent,1
increasingly problem,1
increasingly regarded,1
increasingly segregated,1
independently deco,1
india initiated,1
indian friendly,1
indicate currently,1
indicate disc,1
indicate distances,1
indicate diversity,1
indicate infection,1
indicate influential,1
indicated differed,1
indicated represent,1
indicating changing,1
indicating communities,1
indicator safe,1
indicators construct,1
indicators inference,1
indicators knowledge,1
indicators step,1
indices firstly,1
indirectly affects,1
individual capturing,1
individual drawing,1
individual estimated,1
individual geographic,1
individual gps,1
individual infection,1
individual novel,1
individual presence,1
individual residential,1
individual visual,1
individuals behaviors,1
individuals lower,1
individuals mixing,1
individuals move,1
individuals places,1
individuals raises,1
individuals structural,1
individuals sum,1
individuals variables,1
induced work,1
inducing satisfaction,1
inequality park,1
inevitably neglect,1
infected january,1
infection incidence,1
infections beijing,1
infections disease,1
infections infection,1
infections rec,1
infectious disease,1
inference past,1
influenced became,1
influenced varied,1
influences green,1
influences momentary,1
influences objective,1
influencing adult,1
influencing attributes,1
influencing battery,1
influencing bike,1
influencing consumption,1
influencing end,1
influencing environment,1
influencing living,1
influencing pedestrian,1
influential aspects,1
influential distinctive,1
influential papers,1
influential rider,1
influential shared,1
influx contrast,1
informal trade,1
informed decisions,1
informed net,1
informing implementing,1
informing makers,1
infrastructure aiding,1
infrastructure bike,1
infrastructure considering,1
infrastructure environmental,1
infrastructure extending,1
infrastructure flow,1
infrastructure investment,1
infrastructure points,1
infrastructure promoting,1
infrastructure sustain,1
infrastructure unmanned,1
inhabitants environment,1
inhabitants investigated,1
inhabitants lack,1
inhabitants places,1
inhibit negatively,1
initial increases,1
initiated conducting,1
injustice combine,1
injustice emerge,1
inner suburbs,1
innovative attempts,1
innovative incorporates,1
inputs foundation,1
inspecting individual,1
inspiration diverse,1
inspired metro,1
institutional particularly,1
insufficient perform,1
insufficient unavailable,1
integrate addresses,1
integrate geographic,1
integrated regarding,1
integrated response,1
integrated trajectory,1
integrating correlation,1
integrating cumulative,1
integrating devices,1
integrating dynamic,1
integration biological,1
integration equal,1
intelligent flow,1
intensified insufficient,1
intensity extensive,1
intensity flows,1
intensity mixture,1
interactive dynamics,1
intercity affected,1
intercity characterized,1
intercity cooperative,1
intercity core,1
intercity days,1
intercity dimensions,1
intercity empirical,1
intercity extracted,1
intercity formed,1
intercity january,1
intercity migration,1
intercity namely,1
intercity strong,1
intercity travelers,1
intercity travels,1
interest developed,1
interest entropy,1
interest temporal,1
interesting behaviors,1
interesting controlling,1
interesting experiments,1
interesting frequent,1
interesting statistical,1
interesting weekends,1
interests convenience,1
interests conventional,1
interests intercity,1
intermediate primate,1
intermittent food,1
intermittent operation,1
intermittent regularly,1
internal external,1
internal migration,1
international experiences,1
international national,1
international review,1
internationally specifically,1
interpret sha,1
interpretation stages,1
intervening opportunities,1
intervention necessary,1
intricate pronounced,1
introduce consensus,1
introduce wireless,1
introduced causal,1
introduced extract,1
introduces dimension,1
introducing dynamic,1
inverted shaped,1
investigate aspects,1
investigated adults,1
investigated dwellers,1
investigated flow,1
investigated highly,1
investigated species,1
investigates correlation,1
investigates influencing,1
investigates privacy,1
investigating characteristics,1
investigating influential,1
investigating temporal,1
investigation bus,1
investment decisions,1
involve identifying,1
involves inhabitants,1
involving identification,1
isolated integrated,1
isolation reptiles,1
issue american,1
issue distinguishing,1
issue quantitative,1
issue temporal,1
issue tried,1
issues affecting,1
issues afford,1
issues division,1
issues generation,1
issues injustice,1
issues presents,1
issues promoting,1
issues proposes,1
issues woman,1
issuing stay,1
january beijing,1
january demonstrated,1
january june,1
japan analyzed,1
je rent,1
jobs leading,1
joint distributions,1
joint en,1
joint representation,1
jointly iii,1
jointly temporal,1
journey expected,1
june extracted,1
june impacted,1
justice concerns,1
justice dynamic,1
justice employing,1
justice implications,1
justice inclusive,1
justice screening,1
kan india,1
kg combined,1
kg content,1
kinds tools,1
km lasting,1
knowledge business,1
knowledge capability,1
knowledge discovery,1
knowledge drive,1
knowledge fill,1
knowledge investigated,1
knowledge mutual,1
knowledge present,1
knowledge residential,1
knowledge tailored,1
la county,1
la loire,1
labor agriculture,1
labor decisions,1
labor typically,1
lack bike,1
lack female,1
lack individuals,1
lack lighting,1
lack regarding,1
lack robust,1
lack supply,1
lacking lanes,1
lakeside although,1
landscape architects,1
landscape characterization,1
landscape comprehensive,1
landscape expected,1
landscape help,1
landscape leading,1
landscape partially,1
landscape units,1
landscape valencia,1
landscape via,1
lanes near,1
lanes reduced,1
lang constitute,1
largely delivered,1
largely missing,1
largely np,1
larger greene,1
larger house,1
larger parks,1
lasting longer,1
lastly dynamics,1
late af,1
late construct,1
late limiting,1
late residential,1
late shape,1
late unprecedented,1
latino tends,1
layers landscape,1
leading characterization,1
leading frequent,1
leads heavy,1
leads regular,1
leap frog,1
leaving knowledge,1
leaving primate,1
left populations,1
legacy biodiversity,1
legacy directions,1
legacy shaping,1
leisure fun,1
lens environmental,1
lens towards,1
lever focusing,1
lever open,1
leverage advanced,1
leverage dynamic,1
leverage generalized,1
leverage temporal,1
lifespan li,1
lifestyle suburban,1
light environment,1
light households,1
light meteorological,1
lighting absence,1
lighting sidewalks,1
like correlation,1
like hospital,1
like increasing,1
likelihood marriage,1
likely experience,1
likely persistent,1
likely single,1
likely visit,1
likewise become,1
limit capability,1
limitation el,1
limitations aimed,1
limitations amount,1
limitations imposed,1
limitations leverage,1
limitations mega,1
limitations processing,1
limited ability,1
limited delayed,1
limited end,1
limited presents,1
limited surveys,1
limiting app,1
limiting options,1
line connectivity,1
lines metro,1
link cat,1
link olympus,1
linked household,1
linking functioning,1
linking individual,1
links changing,1
links forms,1
links several,1
literature beyond,1
literature highlighting,1
literature particular,1
literature past,1
literature providing,1
literature push,1
literature review,1
liv reducing,1
liv sustainable,1
live business,1
live inc,1
live workplace,1
living concludes,1
living cultural,1
living tend,1
locality park,1
locally focused,1
locals evolution,1
located neighborhood,1
lock days,1
lock google,1
lock mo,1
log square,1
loire ile,1
london confirms,1
london density,1
london extending,1
london green,1
london london,1
longer duration,1
longer min,1
longer thus,1
longitudinal examine,1
longitudinal housing,1
longitudinal respondents,1
longitudinal view,1
looks dimension,1
loss demonstrate,1
loss individual,1
loss isolation,1
lower accessibility,1
lower class,1
lower density,1
lower likelihood,1
lower monthly,1
lower number,1
lowest housing,1
lp nearest,1
lux asia,1
luxury retail,1
machine estimate,1
machine solutions,1
made cost,1
made strong,1
made towards,1
madrid contributes,1
madrid implications,1
mae rms,1
main characteristic,1
main residential,1
main shows,1
mainly achieved,1
mainly eastern,1
mainly focused,1
mainly neighborhood,1
maintain consistent,1
maintain required,1
maintaining healthy,1
maintenance lifestyle,1
major affairs,1
major brazilian,1
major contributors,1
major experienced,1
major functioning,1
major increasingly,1
major issues,1
major transit,1
major weighted,1
majority experiencing,1
majority indian,1
majority primarily,1
majority users,1
makers confronted,1
makers planners,1
makes chilean,1
makes empirical,1
malaga paris,1
mall changing,1
malmo manchester,1
managed representative,1
managers understand,1
managing demographic,1
manchester utrecht,1
manner close,1
manner lastly,1
manner visual,1
marginal dim,1
marginal treatment,1
market characterized,1
markets dynamic,1
markets structural,1
markets temporal,1
marko chain,1
marriage parent,1
mass transit,1
materials light,1
mathematical developed,1
matrix intercity,1
matrix sparse,1
matter pm,1
meaning bus,1
meaning severe,1
meaningful behaviors,1
meanings enough,1
meanings point,1
meanings values,1
means efficiency,1
means task,1
meanwhile proximity,1
measure diversity,1
measurement tool,1
measurements providing,1
measures combined,1
measures confirming,1
measures park,1
measuring inequality,1
mediterranean valencia,1
meets inhabitants,1
mega considering,1
mega contributes,1
mega dynamics,1
mega gives,1
mega major,1
mei beijing,1
men driven,1
messages mini,1
met application,1
metabolic dimensions,1
metal stress,1
meteorological conditions,1
methodology employing,1
methodology outcomes,1
methodology serves,1
metric assist,1
metric employed,1
metric mae,1
metro balance,1
metro devi,1
metro employ,1
metro flow,1
metro line,1
metro novel,1
metro rail,1
metro stations,1
metropolis meanwhile,1
metropolitan concepcion,1
metropolitan immigration,1
metropolitan remain,1
metropolitan specifically,1
mg environment,1
midnight majority,1
migrant sending,1
migrants hierarchy,1
migrants notably,1
migrants tend,1
migrating labor,1
migrating stage,1
migration align,1
migration ami,1
migration become,1
migration children,1
migration county,1
migration decisions,1
migration demographic,1
migration household,1
migration implications,1
migration income,1
migration influential,1
migration lower,1
migration migrant,1
migration poverty,1
migration presents,1
migration push,1
migration rates,1
migration redistribution,1
migration respond,1
migration scales,1
migration sets,1
migration spring,1
migration transform,1
migration united,1
migration witness,1
mile problem,1
mile stage,1
millions individuals,1
min private,1
min walking,1
mini advocate,1
mini coloring,1
minimal attention,1
mining si,1
mining tend,1
minorities unemployment,1
minute additionally,1
minute aims,1
minute although,1
minute distinguishing,1
minute highlighting,1
minute identifying,1
minute period,1
minute walk,1
missed last,1
missing exclusion,1
mission open,1
mix residential,1
mixed attract,1
mixed correlation,1
mixed representation,1
mixing empirical,1
mixing notably,1
mixture promising,1
mo conservation,1
mo great,1
mod fe,1
mod share,1
mod shifts,1
mode behavior,1
mode believed,1
modeling guide,1
modes depending,1
modes disadvantaged,1
modes midnight,1
momentary promote,1
mondays saturdays,1
monitoring adult,1
month privacy,1
monthly incomes,1
months observations,1
montreal canada,1
mor differ,1
mor residential,1
moreover clear,1
moreover environment,1
moreover lack,1
moreover limitations,1
moreover prior,1
moreover stable,1
moreover typical,1
morphological attributes,1
motion attributes,1
motivation leisure,1
move carried,1
move freely,1
move hierarchy,1
move house,1
move maintenance,1
move move,1
move remains,1
move review,1
movements temporal,1
moves rise,1
must green,1
mutual prediction,1
mutual temporal,1
mutual transfer,1
named stable,1
namely stable,1
narrative approaches,1
narratives em,1
national develop,1
national fixed,1
national indices,1
national intercity,1
national stable,1
national standard,1
nationwide gaps,1
nature days,1
nature highlighted,1
nature increasingly,1
nature lock,1
nature nec,1
nature need,1
nature strength,1
nature visiting,1
near metro,1
nearby green,1
nearby parks,1
nearest park,1
nearly records,1
nec days,1
nec groceries,1
nec held,1
need consider,1
need desirable,1
need fundamental,1
need general,1
need live,1
need promote,1
need stress,1
needed determine,1
negatively agricultural,1
negatively bike,1
negatively established,1
negatively hub,1
negatively influenced,1
neglect distinctive,1
neglect private,1
neighborhood determining,1
neighborhood limit,1
neighborhood living,1
neighborhood parks,1
neighborhoods den,1
neighborhoods proportions,1
neighbourhood deprivation,1
neighbourhood entry,1
neighbourhood open,1
neighbourhood shows,1
neighbourhoods developing,1
neighbourhoods either,1
neighbourhoods housing,1
neighbourhoods implications,1
neighbourhoods revealed,1
neighbourhoods stems,1
neighbourhoods via,1
net influx,1
net situated,1
net working,1
net zero,1
nevertheless biological,1
newly zones,1
next discussion,1
nexus narratives,1
nine canadian,1
nine neighborhoods,1
nodes function,1
nodes opportunities,1
nodes step,1
noisy vs,1
nonetheless shared,1
nonlinear private,1
north particular,1
north south,1
northeastern environmental,1
northeastern tier,1
northeastern united,1
northern america,1
northwest sparse,1
notable improvements,1
notable linked,1
notable primarily,1
notably den,1
notably hispanic,1
notably racial,1
noted substituted,1
novel characteristics,1
novel dimension,1
novel fusion,1
novel portable,1
novel representation,1
novel safe,1
novel sequential,1
novel visual,1
novel way,1
novel ways,1
novel wu,1
november january,1
nowadays planners,1
np metric,1
np neighbourhoods,1
np score,1
np survey,1
np user,1
nu locally,1
number influential,1
number major,1
number parks,1
number recommendations,1
number traditional,1
numerical align,1
numerous diverse,1
numerous efforts,1
numerous phenomena,1
nutrition practices,1
nutrition travelling,1
ob identification,1
ob motion,1
objective describe,1
objective possible,1
objective subjective,1
observations atmospheric,1
observations est,1
observations estimate,1
observed dense,1
observed majority,1
observed mixed,1
observed purposes,1
observed ranging,1
observed recreational,1
observed secondary,1
obtained confirm,1
obtained functions,1
occupation respect,1
occurrence extreme,1
occurring beyond,1
offer valuable,1
offering available,1
offering scope,1
offers detailed,1
offers practical,1
offers valuable,1
offers wireless,1
office jobs,1
office plays,1
offset leverage,1
olympus comparative,1
olympus emission,1
olympus territories,1
om variant,1
online eliminating,1
online shopping,1
online survey,1
onto suffer,1
open met,1
open rep,1
operation makes,1
operation week,1
operational range,1
opportunities del,1
opportunities enhancing,1
opportunities function,1
opportunities geographic,1
opportunities locality,1
opportunities neighbourhoods,1
opportunities reflected,1
opt en,1
opt positions,1
options green,1
options sustainable,1
order answer,1
orders closing,1
organization intercity,1
organized via,1
origin communities,1
origin counties,1
origin flows,1
origin integrating,1
origins destinations,1
others explored,1
others sample,1
outbreak distinctive,1
outbreak revealed,1
outcome require,1
outcomes without,1
outer london,1
outputs empirical,1
outputs pm,1
outside term,1
overall bus,1
overall expands,1
overall quantity,1
overcome limitations,1
overcoming structural,1
overlap holidays,1
overlooked inadequate,1
overlooked prior,1
overlooking like,1
overview details,1
owned door,1
owned madrid,1
owned shared,1
owners suburban,1
pa way,1
pad center,1
pair migration,1
pairs still,1
panel national,1
panel representing,1
papers cited,1
papers developed,1
papers explicitly,1
papers field,1
papers papers,1
papers served,1
paradigm districts,1
paradigm offering,1
paradigm partial,1
parameters controlling,1
parameters via,1
parameters visual,1
parent upon,1
paris months,1
park available,1
park behaviors,1
park develop,1
park dwellers,1
park facilities,1
park investigated,1
park managers,1
park opportunities,1
park revealed,1
park visits,1
parks assessed,1
parks beaches,1
parks essential,1
parks green,1
parks housing,1
parks importantly,1
parks larger,1
parks limiting,1
parks neighbourhood,1
parks playground,1
parks sea,1
parks serve,1
parks smaller,1
parks specifically,1
parks susceptible,1
part constructions,1
part efforts,1
part limitations,1
part matter,1
part recognition,1
partial alignment,1
partially display,1
participants gauge,1
participants typical,1
particular experience,1
particular intermittent,1
particular taken,1
particularly bike,1
particularly household,1
particularly recreational,1
particularly regarding,1
particularly semantic,1
particularly terms,1
particularly traditionally,1
particularly utilizing,1
parts inspecting,1
party free,1
party resources,1
passenger variations,1
passengers origins,1
past legacy,1
past years,1
patches negatively,1
pathways context,1
patronage customer,1
paved consumption,1
pays de,1
peak lock,1
peak sheds,1
peak week,1
peaked december,1
peaks emerging,1
pedestrian attain,1
pedestrian cyclist,1
pedestrian kan,1
pedestrian quantitative,1
pedestrian subsequently,1
perceived noise,1
perceived pollution,1
perceived poverty,1
percentage bike,1
percentage racial,1
percentage suggests,1
perceptions np,1
perform distinct,1
performance metric,1
period characteristics,1
period density,1
period holidays,1
period identifies,1
period shows,1
periodic dynamics,1
periodic seven,1
periods alongside,1
periods distinguished,1
periods employs,1
periods reveals,1
periphery cores,1
periphery structures,1
permits addressing,1
persistent correlation,1
persistent examines,1
perspectives behaviors,1
pertaining pedestrian,1
pharmaceuticals luxury,1
phenomena pollution,1
phenomenon escaping,1
phenomenon left,1
photos processes,1
physical attributes,1
physical indicator,1
physiological traits,1
picture shared,1
pilot kan,1
pipeline algorithms,1
pipeline infrastructure,1
pivotal achieving,1
pivotal analytics,1
pivotal informing,1
pl den,1
places aspect,1
places japan,1
places sentiments,1
placing edges,1
planned overcoming,1
planners architects,1
planners behaviour,1
planners conservation,1
planners infrastructure,1
planners landscape,1
planners makers,1
planners managing,1
planners sustainability,1
planners targeted,1
plans adjust,1
plans incorporation,1
plant hosts,1
plants subjected,1
playground ball,1
plays critical,1
plays functioning,1
plays recognition,1
pm addresses,1
pm environmental,1
pm fully,1
pm measurements,1
point novel,1
point survey,1
point sustainable,1
point transition,1
points enhanced,1
political qu,1
pollution affluent,1
pollution characterized,1
pollution extensive,1
pollution face,1
pollution individuals,1
pollution influences,1
pollution mei,1
pollution promotes,1
pollution thereby,1
poly construction,1
pool splash,1
poor accessibility,1
poor becoming,1
populations advocate,1
populations anal,1
populations correlated,1
populations experience,1
populations greater,1
populations nine,1
portable work,1
porto informing,1
porto locals,1
porto suggests,1
poses particularly,1
poses representing,1
poses threat,1
position chilean,1
positions allowed,1
positions chile,1
positions ua,1
positively bike,1
positively correlated,1
positively density,1
positively responding,1
positively subway,1
positively vegetation,1
possible consumption,1
pot experiment,1
potentially decent,1
potentially relocation,1
poverty canada,1
poverty concerning,1
poverty immigration,1
poverty income,1
poverty neighbourhood,1
poverty nine,1
poverty phenomenon,1
poverty primarily,1
poverty providing,1
poverty rates,1
poverty reduction,1
poverty remains,1
poverty suburban,1
poverty via,1
practical implementing,1
practical implications,1
practical issues,1
practical national,1
practical varying,1
practice valuable,1
practices conditions,1
practices connected,1
practices environmental,1
practices neighbourhood,1
practices sensitive,1
practices substantially,1
practices therefore,1
practices varies,1
practices work,1
pre experiences,1
pre highlighted,1
pre households,1
pre periods,1
pre trained,1
precise temporal,1
precision revealing,1
predict accuracy,1
predict chronic,1
predicting longitudinal,1
predicting movements,1
prediction accuracy,1
prediction incorporates,1
prediction integrate,1
prediction supply,1
prediction temporal,1
predictions hour,1
predominant focus,1
predominant individual,1
predominant north,1
predominantly emphasized,1
predominantly focus,1
prefecture gradually,1
prefecture reveals,1
prefer promoted,1
preference beyond,1
preference shorter,1
preferences actual,1
preferences altered,1
preferences clear,1
preferences conflict,1
preferences firstly,1
preferences potentially,1
preferences practices,1
preferences proximity,1
preferences residential,1
preferences stable,1
preferred visiting,1
presence event,1
present marko,1
present singular,1
presented estimates,1
presented suppression,1
presenting vs,1
presents novel,1
presents pilot,1
presents si,1
presents term,1
preserves dynamic,1
preserving capabilities,1
preserving publishing,1
pressing issue,1
pressures private,1
prevalence wireless,1
prevalent office,1
prevent aimed,1
prevention arose,1
price meaning,1
prices tend,1
prices trend,1
primarily income,1
primarily lifespan,1
primarily motivation,1
primarily stems,1
primary purpose,1
primary purposes,1
primate observed,1
prior affordable,1
prior aspects,1
prior differently,1
prior metro,1
prior outer,1
prior predominantly,1
priorities shifted,1
priority biodiversity,1
privacy breach,1
privacy enhanced,1
privacy gains,1
privacy given,1
privacy ratio,1
privacy render,1
private car,1
private household,1
private professional,1
private survey,1
privileged implementation,1
pro addressing,1
pro conflicts,1
pro empirical,1
pro environmental,1
pro far,1
pro inclusive,1
pro youngest,1
pro zones,1
probability experiencing,1
problem exists,1
problem frequently,1
problem identifying,1
problem presents,1
processes analyzed,1
processes displacement,1
processes empirical,1
processes ib,1
processes narrative,1
processing depth,1
produce secondary,1
produces sustainability,1
producing car,1
professional associated,1
profiles consequently,1
profiles landscape,1
progressive crossing,1
promise integrating,1
promising establish,1
promising solution,1
promote active,1
promote equity,1
promote fluctuations,1
promote messages,1
promote mod,1
promote survey,1
promote sustainable,1
promoted enhanced,1
promoting bus,1
promoting diversified,1
promoting equity,1
promoting job,1
promoting positively,1
promoting progress,1
promoting sustainable,1
promoting users,1
pronounced declines,1
pronounced diversity,1
pronounced residential,1
prop parameters,1
prop predominant,1
prop traits,1
proportion female,1
proportion flow,1
proportion suburban,1
proposes driven,1
proposes joint,1
proposes utilizing,1
prosperity focuses,1
protecting exclusively,1
protecting green,1
protection agency,1
proven challenging,1
providing accurate,1
providing aid,1
providing comprehensive,1
providing diverse,1
providing fresh,1
providing minute,1
providing recommendations,1
proximity aspirations,1
proximity aspiring,1
proximity directional,1
proximity fore,1
proximity tran,1
published follow,1
published papers,1
published segregation,1
publishing trajectory,1
pull car,1
pull decisions,1
pull elderly,1
pull influencing,1
pulled national,1
pulsed back,1
purchases recreation,1
purpose chilean,1
purpose determine,1
purpose implications,1
purpose produce,1
purpose shuttle,1
purpose takes,1
purposes exhibit,1
purposes head,1
purposes highlights,1
purposes seaside,1
push difficulties,1
pushed pulled,1
qu discussed,1
quan dec,1
quan extent,1
quan function,1
quan prop,1
quan shenzhen,1
quantitative approaches,1
quantitative employing,1
quantitative environmental,1
quantitative evaluating,1
quantitative innovative,1
quantitative minute,1
quantity proportion,1
quarters secondly,1
questioning adoption,1
questions combines,1
questions introduce,1
questions lower,1
questions relevance,1
quickly returned,1
ra actual,1
ra thereby,1
ra utilizing,1
racial shaping,1
radar topography,1
rail stations,1
rain wind,1
rainfall applies,1
rainfall events,1
rainfall ever,1
rainfall extreme,1
rainfall farmer,1
rains shocks,1
raises concerns,1
raising issues,1
random sim,1
random walk,1
range overall,1
range task,1
ranging accompanied,1
ranging sum,1
rapidly deployed,1
rate combined,1
rate discovering,1
rate np,1
rates collectively,1
rates lower,1
rates whether,1
ratio shifted,1
ratio temporal,1
real environmental,1
real gps,1
real labor,1
rec dynamic,1
rec dynamics,1
rec occurrence,1
rec spread,1
recent advancement,1
recent availability,1
recent history,1
recent vegetation,1
recognition environments,1
recognition smart,1
recognize therefore,1
recognized still,1
recommendations developing,1
recommendations safety,1
recommendations serve,1
record temperatures,1
recorded valid,1
records covering,1
records established,1
recovery presenting,1
recreation following,1
recreational parks,1
recreational proportion,1
recreational purposes,1
red achieve,1
redistribution considering,1
reduce carbon,1
reduce living,1
reduce stereo,1
reduce total,1
reduced ensure,1
