Unnamed: 0,abstract,author1,author2,author3,author4,author5,author6,author7,author8,author9,author10,author11,author12,author13,author14,author15,author16,author17,author18,author19,author20,author21,author22,author23,author24,author25,author26,author27,author28,author29,author30,author31,author32,author33,author34,author35,author36,author37,author38,author39,author40,author41,citation,conference,journal/book,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,publish time,title
Row_116,"Urban land use patterns can be more accurately mapped by fusing multimodal data. However, many studies only consider socioeconomic and physical attributes within land parcels, neglecting spatial interaction and uncertainty caused by multimodal data. To address these issues, we constructed a multimodal data fusion model (MDFNet) to extract natural physical, socioeconomic, and spatial connectivity ancillary information from multimodal data. We also established an uncertainty analysis framework based on a generalized additive model and learnable weight module to explain data -driven uncertainty. Shenzhen was chosen as the demonstration area. The results demonstrated the effectiveness of the proposed method, with a test accuracy of 0.882 and a Kappa of 0.858. Uncertainty analysis indicated the contributions in overall task of 0.361, 0.308, and 0.232 for remote sensing, social sensing, and taxi trajectory data, respectively. The study also illuminates the collaborative mechanism of multimodal data in various land use categories, offering an accurate and interpretable method for mapping urban distribution patterns.","Yan, Xiaoqin","Jiang, Zhangwei","Luo, Peng","Wu, Hao","Dong, Anning","Mao, Fengling","Wang, Ziyin","Liu, Hong","Yao, Yao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION,Urban land use mapping,Multimodal data fusion,Uncertainty analysis,Feature extraction,Deep learning,,,,,,,,,,,,MAY 2024,A multimodal data fusion model for accurate and interpretable urban land use mapping with uncertainty analysis
Row_117,"An interactive confluence of top -down state interventions and bottom -up market forces has driven a surge of plastic -mulched farmland (PMF), especially in dynamic peri-urban agricultural landscapes, with significant implications for global food security. Nevertheless, there is a dearth of literature regarding the comprehensive policy -market mechanisms on the diffusion of plastic greenhouses. We combine the strength of spatial lag Tobit and BRT models to examine respective roles of policy and market as well as their intrinsic interactions in facilitating PMF growth. Our analysis reveals that both state promotion of food localization policies and spatial proximity to markets increase the intensity of PMF, and market -driven forces are confirmed to be the preponderant determinant. State investments in city -region vegetable production bases exert moderating effect on market-PMF linkages by alleviating market constraints on greenhouses adoption in remote farming regions, while direct policy effects show heterogeneity with different road accessibility, signaling a complex interplay in the interaction mechanism. The counterfactual simulation further emphasize a synergistic effect of policy -market confluence on PMF expansion, suggesting a robust combination of state interventions and market mechanisms. We conclude with insights for planning strategies of greenhouse agriculture and peri-urban farmland use, which shed light on the spatial management framework for regional food systems.","Zhang, Yingnan","Wu, Lan","Ma, Li","Wang, Sensen","Shen, Mingyang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,LANDSCAPE AND URBAN PLANNING,Greenhouse agriculture,State intervention,Market -driven,Food system transition,China,,,,,,,,,,,,AUG 2024,"Bent by the market or driven by the policy? Cracking the code of plastic-mulched farmland expansion in peri-urban Hangzhou, China"
Row_127,"Due to rapid urbanization and globalization, urban functions are increasingly segregated in cities comprising centers of population aggregation and economic activity. Urban development yields intertwining and interdependent functional areas for residence, commerce, and education, which leads to complex but regular population mobility patterns. Population mobility spaces can effectively represent the actual service scopes of urban functions. Therefore, in this study, we propose a function-associated population mobility network (FPMN) to dynamically delineate the service capacities of urban functions, and to quantify the driving effects of urban functions on population mobility under spatial interaction conditions. By integrating the cumulative opportunities of geographic nodes with the potential opportunities reflected by population mobility, k-step function accessibility with population mobility (k-step PFA) is defined in FPMN to characterize the accessibility relationships between geographic nodes and function nodes. Based on k-step PFA, considering the complementarity and intervention opportunities, the function-driven index (FDI) is proposed to quantify the driving effects of urban functions on population mobility. Our experimental results indicated that FPMN could effectively represent the actual service scopes and capabilities of urban functions. Compared with general location-based accessibility indicators, k-step PFA has a higher numerical distribution and less spatial disparity, and it aligns more closely with the actual service scopes of urban functions. In addition, compared with intervening opportunities models, FDI delineates the functional driving effects of population mobility with greater precision, as well as revealing the travel propensity traits of a population relative to various urban functions through propensity parameters.","Liu, Xinrui","Li, Rui","Cai, Jing","Li, Bosen","Li, Yanhao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION,Urban function,Population mobility network,Accessibility,Transferability,Complementarity,Intervention opportunities,,,,,,,,,,,DEC 2024,Quantifying urban function accessibility and its effect on population mobility based on function-associated population mobility network
Row_131,"Innovation is an intrinsic driver of high -quality urban development, and construction land expansion (CLE) is an important challenge that cities must address to achieve sustainable development; however, the existing literature mainly examines urban innovation and CLE from a static perspective. The extant research lacks an in-depth analysis of the relationship and impact between urban innovation network linkage intensity (UINLI) and CLE from the perspective of intercity interaction. This study establishes a new mechanistic framework for the impact of UINLI on CLE from the network linkage perspective based on panel data of 10 national -level urban agglomerations in China from 2007 to 2019. Using a modified gravity model and a spatial econometric model, we empirically estimate the impact of UINLI on CLE for different regions and structures. The results show that (1) UINLI in each urban agglomeration is increasing, gradually forming a ""multinode, multiaxis, gradient"" network connection characteristics. (2) UINLI has a significant inhibitory effect on CLE; the largest inhibiting effect is on the residential land, followed by the commercial land, and less on the industrial land. (3) The inhibiting effect of UINLI on CLE in the eastern, central, and western urban agglomerations gradually increases from east to west. (4) The negative effect of UINLI on CLE in network -style, group -style, and point -axis -style urban agglomerations decreases with the increasing tightness of the innovation network structure.","Shi, Haimeng","Li, Qiao","Zhang, Sun","Chen, Wei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,EXPERT SYSTEMS WITH APPLICATIONS,Urban agglomeration,Innovation network linkage intensity,Construction land expansion,Modified gravity model,Spatial econometric model,,,,,,,,,,,,SEP 1 2024,How does urban innovation affect construction land use change in China? An analysis based on the network linkage perspective
Row_149,"Streets, vital for vehicular and pedestrian traffic, are increasingly repurposed to enhance urban vibrancy beyond transport needs. This paper explores intentional and spontaneous street experiments, drawing on Henri Lefebvre's rhythmanalysis. Streets are seen as hosts to intersecting rhythms shaped by daily routines and mobility, with users as performers in rhythmic interactions. While initially disruptive, these experiments strive to integrate innovative elements for cohesive urban compositions. Through a musical metaphor, the paper promotes a holistic approach to identifying rhythms influenced and introduced by street experiments. It examines how these rhythms interact, presenting as synchronised dynamics, disruptive discordance, or coexistence in dissonant compositions. Combining rhythmanalysis with spatial discourse analysis, the study 'reads' and 'listens' to temporary spaces through historical records (N = 55) of seven street experiments in Hong Kong from 2016 to 2020. Findings uncover the overly abstract agendas of these experiments - exemplified through narratives involving chairs, railings, and traffic signals - often oversimplify and exclude possibilities. The paper calls for open dialogue to capture power dynamics in street infrastructure and embodied lived experiences during the transition from vehicle-centred to people-oriented streets. It suggests rhythmanalysis as an initial tool for urban planners to envision streetscapes as symphonies, fostering sensitivity to time-space dynamics.","Chan, Tommy H. Y.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,CITIES,Urban street experiment,Rhythmanalysis,Spatial discourse analysis,Tactical urbanism,Walkability,Conviviality,,,,,,,,,,,SEP 2024,Rethinking urban street experiments through Lefebvre's rhythmanalysis: From vehicles and vibrancy to virtuosos
Row_151,"Green infrastructure (GI), as one type of ecological stormwater management practices, can potentially alleviate water problems and deliver a wide range of environmental benefits in urban areas. GIs are often planned and designed to reduce runoff and mitigate pollution. However, the influence of GI on groundwater hydrology and that of shallow groundwater on GI performance was seldom considered. This study utilized a calibrated surfacesubsurface hydrological model, i.e., Storm Water Management Model coupled with USGS 's modular hydrologic model (SWMM-MODFLOW) to consider the interaction between GI and groundwater into the process of GI planning. The optimal implementation ratio, aggregation level and upstream-downstream location of bioretention cells (BC, one type of GI) under different planning objectives and hydrogeologic conditions was explored. The consideration of groundwater management exerted a significant impact on the optimal spatial allocation of BCs. The results showed that when groundwater management was more concerned than runoff control, BCs were recommended to be allocated more apart from each other and more upstream in the catchment because more-distributed and upstream BCs can result in lower groundwater table rise which is beneficial. BCs were overall recommended to be allocated in areas of deeper groundwater tables, coarser soils, and flatter topographies. However, the spatial features of BCs are related to each other, the choice of them are affected by various hydrogeologic factors simultaneously. The exact location of BCs should be determined by considering the trade-off between runoff control efficiency and groundwater impact. The findings obtained in this study can provide guidance on GI planning in shallow groundwater areas.","Zhang, K","Chui, TFM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,SCIENCE OF THE TOTAL ENVIRONMENT,,,,,,,,,,,,,,,,,JUL 20 2024,Spatial allocation of bioretention cells considering interaction with shallow groundwater: A simulation-optimization approach
Row_155,"Groundwater-surface water (GW-SW) interactions are complex phenomena that vary naturally over space and time and are being influenced by environmental change. The Whitson River watershed is a mixed land-use Precambrian shield watershed located in Northeastern Ontario, Canada in which groundwater is a source of municipal water supply and in which groundwater and surface waters are at risk of potential impacts from urban runoff, ongoing municipal drainage projects, periodic flooding, and climate change. This study used watershed-scale synoptic surveys of stable isotopes (delta O-18 and delta H-2) and geochemistry, and corresponding mixing-model approaches (two-component and three-component) to quantify the seasonal and spatial variation in surface water, ambient, and urban groundwater contributions to streamflow. Multiple mixing models were generated based on isotope and geochemical source water identification, and the performance of these models was compared. Mixing-model analyses showed that groundwater contributes a critical, sustaining source to streamflow (> 50 % or more) during summer baseflow conditions, dropping to similar to 15 % in fall when connection to shield lakes and wetlands dominate. Three-component mixing models showed similar results to the two-component models, refining groundwater contributions into ambient and urban groundwater sources. Estimated urban groundwater contributed 30 % or more to summer baseflow, dropping to similar to 4 % in the fall. Baseflow estimates derived from graphical hydrograph separation were similar to mixing model groundwater estimates in the summer but suggest this approach overestimates groundwater contributions during the fall. These results demonstrate the complexity of source water contributions to streamflow and the challenges in their determination in mixed-land-use Precambrian Shield landscapes where communities are largely located. Assessment of source water contributions to streamflow across the Whitson River sub-watershed has generated a region-specific conceptualization (e.g. urban versus ambient groundwater) of a basin that is experiencing increased urban development, providing information that will be of value for long term management.","Montgomery, Kimberly","James, April L.","Macrae, Merrin","Tafvizi, Arghavan","Snider, Rebecca","Goel, Pradeep","Zhang, Helen","Yao, Huaxia","Wachowiak, Mark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,JOURNAL OF HYDROLOGY,Groundwater-surface water interactions,Hydrograph separation,Tracer-based mixing model,Isotope hydrology,Tracer,Chloride,Mixed land-use,,,,,,,,,,NOV 2024,Constraining seasonal and spatial ambient and urban groundwater contributions to streamflow across a mixed land-use regional-scale Precambrian Shield watershed
Row_158,"Digital economy is fundamentally changing the production, life, and governance of cities and reshaping benign interactions between urban systems. Consequently, it has profound implications for exploring resilient city building in the Chinese context. Using panel data of 274 cities in China from 2011 to 2020, this research explores the impact mechanisms and spatial effects of the digital economy on urban economic resilience. The results suggest that digital economy facilitates the building of urban economic resilience. The digital economy is effective in enhancing the economic resilience of smart cities and cities in eastern and central China. The economic resilience of urban agglomerations in the Yangtze River Delta and Pearl River Delta is prominently affected by the digital economy, while the impact of Beijing-Tianjin-Hebei is not obvious. The digital economy mainly enhances urban economic resilience by activating innovation dynamics, catalyzing industrial structure diversification, and accelerating human resource accumulation. Finally, the digital economy has a significant positive spillover effect on urban economic resilience. This research provides valuable guidance for cities to grasp the growth opportunities of the digital economy, scientifically coordinate the synergistic building of urban systems and improve the economic resilience of cities.","Xu, Qiong","Zhong, Meirui","Dong, Yu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,CITIES,Digital economy,Urban economic resilience,Impact mechanisms,,,,,,,,,,,,,,DEC 2024,Digital economy and risk response: How the digital economy affects urban resilience
Row_160,"For next-generation weather and climate numerical models to resolve cities, both higher spatial resolution and subgrid parameterizations of urban canopy-atmosphere processes are required. The key is to better understand intraurban variability and urban-rural differences in atmospheric boundary layer (ABL) dynamics. This includes upwind-downwind effects due to cities' influences on the atmosphere beyond their boundaries. To address these aspects, a network of >25 ground-based remote sensing sites was designed for the Berlin region (Germany), considering city form, function, and typical weather conditions. This allows investigation of how different urban densities and human activities impact ABL dynamics. As part of the interdisciplinary European Research Council Grant urbisphere, the network was operated from autumn 2021 to autumn 2022. Here, we provide an overview of the scientific aims, campaign setup, and results from 2 days, highlighting multiscale urban impacts on the atmosphere in combination with high-resolution numerical modeling at 100-m grid spacing. During a spring day, the analyses show systematic upwind-city-downwind effects in ABL heights, largely driven by urban-rural differences in surface heat fluxes. During a heatwave day, ABL height is remarkably deep, yet spatial differences in ABL heights are less pronounced due to regionally dry soil conditions, resulting in similar observed surface heat fluxes. Our modeling results provide further insights into ABL characteristics not resolved by the observation network, highlighting synergies between both approaches. Our data and findings will support modeling to help deliver services to a wider community from citizens to those managing health, energy, transport, land use, and other city infrastructure and operations. SIGNIFICANCE STATEMENT: A yearlong field campaign with a dense and systematic network of sites provides comprehensive measurements of the atmospheric boundary layer to gain deep knowledge of urban-rural and intraurban variability of surface-atmosphere exchanges. Understanding these is of high relevance for developing next-generation numerical weather prediction and climate models. We showcase the campaign and highlight synergies between ground-based and satellite observations and high-resolution numerical weather prediction modeling on two example days. Our findings show multiscale interactions between city and atmosphere, including urban-induced effects beyond the city's boundaries (""urban plume"") and urban impacts under heatwave conditions. These results are important for developing dynamic modeling frameworks, which will help in delivering services to make cities more resilient.","Fenner, Daniel","Christen, Andreas","Grimmond, Sue","Meier, Fred","Morrison, William","Zeeman, Matthias","Barlow, Janet","Birkmann, Joern","Blunn, Lewis","Chrysoulakis, Nektarios","Clements, Matthew","Glazer, Russell","Hertwig, Denise","Kotthaus, Simone","Koenig, Kai","Looschelders, Dana","Mitraka, Zina","Poursanidis, Dimitris","Tsirantonakis, Dimitris","Bechtel, Benjamin","Benjamin, Kit","Beyrich, Frank","Briegel, Ferdinand","Feigel, Gregor","Gertsen, Carlotta","Iqbal, Nimra","Kittner, Jonas","Lean, Humphrey","Liu, Yiqing","Luo, Zhiwen","McGrory, Megan","Metzger, Swen","Paskin, Matthew","Ravan, Marvin","Ruhtz, Thomas","Saunders, Bethany","Scherer, Dieter","Smith, Stefan Thor","Stretton, Megan","Trachte, Katja","Van Hove, Melania",1,,BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,Atmosphere-land interaction,Boundary layer,Instrumentation/ sensors,Lidars/Lidar observations,Numerical weather prediction/ forecasting,Urban meteorology,,,,,,,,,,,OCT 2024,urbisphere-Berlin Campaign: Investigating Multiscale Urban Impacts on the Atmospheric Boundary Layer
Row_165,"Two key goals for sustainable spatial planning are to promote low-carbon travel in daily life and to enhance human wellbeing through diverse human-environment interactions. Yet, the integration of these goals has been underexplored. This study investigates the potential for experiential diversity via active travel in different residential contexts within the Gavle city-region, Sweden. Over 15 months, we collected spatiotemporal data from 165 participants, analyzing 4,362 reported experiences and 13,192 GPS-derived travel trajectories. Our analysis uncovered a significant spatial discrepancy: while the travelled distances to locations of positive experiences typically ranged from 1.5 km to 5 km, active travel predominated only within 1.5 km. This discrepancy persisted across urban, suburban, and peripheral contexts. Although residents in different contexts reported the same types of experiences, urban dwellers travelled about 50 % farther for nature experiences compared with other positive experiences, whereas peripheral dwellers travelled twice the distance for urbanicity experiences compared with other positive experiences. Consequently, urban residents mostly relied on active travel for urbanicity experiences and motorised travel for nature experiences, with the reverse trend observed among peripheral dwellers. These results illustrate the importance of spatial scale for promoting diverse positive experiences via active travel, regardless of residential context. Effective planning strategies may include enhancing environmental diversity near homes and developing infrastructure that favours active over motorised travel for short to moderate distances.","Samuelsson, Karl","Brandt, S. Anders","Barthel, Stephan","Linder, Noah","Lim, Nancy Joy","Hallman, David","Giusti, Matteo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,GEOGRAPHY AND SUSTAINABILITY,Walking,Biking,Experiential diversity,GPS data,Smartphone app,Topodiversity,,,,,,,,,,,SEP 2024,"Diverse experiences by active travel for carbon neutrality: A longitudinal study of residential context, daily travel and experience types"
Row_171,"Ethnic communities play a vital role in the cultural richness, economic vitality, and social integration of cities. While past research has undertaken a comprehensive analysis of street networks in these communities, a notable gap persists associated with the in-depth interpretation of syntactic data. The present research addresses this gap through a study of six Chinese communities in Sydney, Australia, which are selected based on concentration and diversity census data. The primary research question asked is, ""How are the social-spatial patterns of ethnic communities manifest in Sydney?"" This research aims to reveal hidden socio-spatial characteristics, emphasising variability, concentration, and balance. Space Syntax, widely recognised for its applicability in urban street analysis, has provided multiple quantitative techniques, focusing on the presentation of syntactic maps and average syntactic properties. In contrast, the present research addresses the tendency to report average properties by introducing three statistical distribution indicators (variance, skewness, and kurtosis) to decode six syntactic properties (i_local, i_global, NAIN_local, NAIN_ global, NACH_local, and NACH_ global) derived from axial line and segment analyses. The findings indicate that the statistical distribution analysis effectively characterises the spatial patterns of six of Sydney's ethnic communities, providing valuable insights into socio-cultural organisation, distribution, and interactions in community settings. This advanced understanding of distributed patterns of spatial accessibility and connectedness contributes significantly to spatial planning and intervention efforts in street networks and socio-spatial contexts.","Zhou, Ling","Lee, Ju Hyun","Ostwald, Michael J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,CITIES,Space syntax,Ethnic community,Street network,Statistical distribution,Urban planning,,,,,,,,,,,,OCT 2024,"Statistical insights into syntactic properties of Sydney's Chinese ethnic communities: Variability, concentration, and balance"
Row_177,"Extreme flooding events have brought severe damages to cities around the world. In order to reduce the possible effects of flooding in urban areas, spatial planning is increasingly considered to be one of the most feasible solutions. In order to assess the effectiveness of land use management strategies in cities, this study develops an integrated modelling framework for capturing dynamic relationships between land-use change and urban flooding. Taking Taipei City as the study area, an agent-based land-use model that represents the interactions among stakeholders during the migration, planning and development processes is developed to gain greater insights into how planning strategies influence the spatial and temporal dynamics of environmental change in urban areas. A two dimensional dynamic inundation model and a flood-risk assessment model is then constructed and applied to quantify the differences resulting from flood-risk reduction across different planning and rainfall future scenarios. Finally, the relative effectiveness of different land-use strategies is evaluated according to the potential reductions in monetary value of damage. The main purpose of this study is to develop a useful tool for planning decision-makers to effectively evaluate land use flood risk reduction strategies proposed by city governments before actually implemented in the planning process.","Ku, Chia-An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,CITIES,Integrated modelling assessment,Agent-based modelling,Planning strategies for flood risk reduction,Taipei City,,,,,,,,,,,,,JUL 2024,Evaluating the effects of land-use strategies on future flood risk reduction in urban areas
Row_182,"Waiting time is a critical metric for evaluating the quality of online car-hailing services, with studies indicating a close association between Online Car-hailing waiting time (CWT) and the urban built environment (BE). Points of interest (POI) data is widely utilized to characterize the built environment. However, quantifying the proper combination or spatial relationships between different types of POIs to capture the functional features of the built environment within a region poses a challenge. This paper proposes a framework for analyzing built environment characteristics based on a semantic probabilistic topic model utilizing Latent Dirichlet Allocation, demonstrating that integrating the building area of POIs along with the travel activity intensity at their respective locations enables a more precise identification of regional functions. Moreover, while some studies have explored the correlation between the built environment and waiting time, few have evaluated the nonlinear interactions between them. On this foundation, employing the machine learning technique XGBoost model in conjunction with online car-hailing order data, we probe the relationship between the built environment and waiting time. The research indicates that CWT is comprehensively affected by multiple factors. Taking weekday evening peak period as an example, the CWT of Central-urban area, where has dense commercial and office land use, positively correlated with commercial and office topics, while negatively correlated with educational, residential, leisure and healthcare topics, leading to a longer CWT in the Central-urban. In addition, the interaction between BEs can weakens their individual effects on CWT. A higher degree of job-residence balance can mitigate the negative impact of residential and office topics on increasing CWT, particularly in Intermediate-urban areas. Additionally, BE topics may also suppress the positive effect of road density on reducing CWT. The relationship between the BE and CWT exhibits threshold effects and a V-shaped relationship, indicating that the BE is significantly associated with CWT only within specific ranges. This correlation also exhibits a gradient pattern from the Central-urban to the Sub-urban, especially concerning office and residential topics. These outcomes elucidate the salient ranges of the built environment that exert substantial impacts on waiting time, informing strategic planning for online carhailing dispatch and urban development to augment passenger travel satisfaction.","Lai, Jianhui","Wang, Yanyan","Yang, Yang","Wu, Xiaojie","Zhang, Yue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,COMPUTERS ENVIRONMENT AND URBAN SYSTEMS,Built environment topics,Spatial heterogeneity,Job-residence balance,Nonlinear effects,Online Car-hailing waiting time,,,,,,,,,,,,JAN 2025,Exploring the built environment impacts on Online Car-hailing waiting time: An empirical study in Beijing
Row_186,"The delivery of ecosystem services (ESs), particularly in urban agglomerations, faces substantial threats from impending future climate change and human activity. Assessing ES bundles (ESBs) is critical to understanding the spatial allocation and interactions between multiple ESs. However, dynamic projections of ESBs under various future scenarios are still lacking, and their underlying driving mechanisms have received insufficient attention. This study examined the Beijing -Tianjin -Hebei urban agglomeration and proposed a framework that integrates patch -generating land use simulation into three shared socioeconomic pathway (SSP) scenarios and clustering analysis to assess spatiotemporal variations in seven ESs and ESBs from 1990 to 2050. The spatial trajectories of ESBs were analyzed to identify fluctuating regions susceptible to SSP scenarios. The results indicated that (1) different scenarios exhibited different loss rates of regulating and supporting services, where the mitigation of degradation was most significant under SSP126. The comprehensive ES value was highest under SSP245. (2) Bundles 1 and 2 (dominated by regulating and supporting services) had the largest total proportion under SSP126 (51.92 %). The largest total proportion of Bundles 4 and 5 occurred under SSP585 (48.96 %), with the highest provisioning services. The SSP126 scenario was projected to have the least ESB fluctuation at the grid scale, while the most occurred under SSP585. (3) Notably, synergies between regulating/supporting services were weaker under SSP126 than under either SSP245 or SSP585, while trade-offs between water yield and non provisioning services were strongest. (4) Forestland and grassland proportions significantly affected carbon sequestration and habitat quality. Climatic factors (precipitation and temperature) acted as the dominant drivers of provisioning services, particularly water yield. Our findings advocate spatial strategies for future regional ES management to address upcoming risks.","Ai, Xin","Zheng, Xi","Zhang, Yaru","Liu, Yang","Ou, Xiaoyang","Xia, Chunbo","Liu, Lingjun",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,SCIENCE OF THE TOTAL ENVIRONMENT,Beijing -Tianjin -Hebei,Driving factors,Shared socioeconomic pathways (SSPs),Trade-offs and synergies,PLUS,Scenario simulation,,,,,,,,,,,SEP 20 2024,Climate and land use changes impact the trajectories of ecosystem service bundles in an urban agglomeration: Intricate interaction trends and driver identification under SSP-RCP scenarios
Row_190,"This article investigates the making of place-led smart neighborhoods. Based on a multimethod research design that combines narrative city walks, participant observations, secondary research, and in-depth interviews, this study takes two older neighborhoods in the Northwest New Territories of Hong Kong as case sites to examine, elaborate on, and envisage the idea of constructing smart neighborhoods through digital placemaking. It finds that neighborhood residents are potentially the most significant actors and hosts of smart spatial attributes. The mechanism emerges through people's diverse and technologically mediated interactions. At the neighborhood scale, the everyday urban smart neighborhood is produced via individuals' socializing and the sharing of information about events. Smart neighborhoods are facilitated and sustained by relatively practical and simple technologies, and their making is more an approach for improving the quality of urban life than a designated goal to achieve. This research concludes that residents' digital placemaking plays a significant role in developing lived smart cities. Three main implementation directions are proposed.","Wang, Weijia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,CITIES,Digital placemaking,Everyday Smart City,Older urban neighborhoods,Smart neighborhood,Digital technology,,,,,,,,,,,,APR 2024,Making older urban neighborhoods smart: Digital placemaking of everyday life
Row_193,"We study the interaction between transit improvements and land use policies. Bengaluru, one of India's largest cities, inaugurated a metro system in 2011 but has extremely low building heights, even near metro stations. We build a rich dataset and a quantitative spatial model in which heterogeneous workers choose among different commuting modes. We find that the metro increases citywide output and welfare, even net of costs. However, the net gains are several times larger with transit-oriented development (TOD), i.e. , when height limits are relaxed near stations. Moreover, TOD and the construction of the metro are complementary policies.","Chen, Liming","Hasan, Rana","Jiang, Yi","Parkhomenko, Andrii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,JOURNAL OF DEVELOPMENT ECONOMICS,Urban,Transit,Land use,Building heights,Transportation,Transit-oriented development,Spatial equilibrium,Development India,,,,,,,,,OCT 2024,"Faster, taller, better: Transit improvements and land use policies"
Row_203,"The spatial structure inherently reflects a region's pattern and developmental processes. Understanding the rationality behind this structure and identifying optimization directions are pivotal for macro-level regulation of regional development and collaborative efforts. This study initiates a discussion on the composition and optimization mechanisms inherent in spatial structures. Adopting a spatial network perspective, we interpret the interaction dynamics within regional morphological structures as the consumption of resources through flows. We transform structural optimization into an equilibrium matching process of resources and establish a quantitative research framework that integrates network modeling, structural issue identification, and optimization strategies. Then, we selected the Guangdong-Hong Kong-Macao Greater Bay Area as our empirical subject, and obtained three important results: (1) Before optimization, we identified structural spatial imbalance characteristics; (2) We explored the evolutionary trend of optimization and delineated four main optimization stages; (3) The spatial structure of the region was improved, and significant benefits in equilibrium and resource utilization was achieved. Finally, we discussed the feasibility of the framework and the necessity to integrate policy networks, hoping to assist regional managers in macro-governance and enhance the rationality of regional planning and coordination.","Li, Yaxing","Liao, Chuangchang","Li, Xiaoming","Guo, Renzhong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,HABITAT INTERNATIONAL,Spatial structure,Equilibrium development,Optimization framework,Complex network,Spatial evolution,,,,,,,,,,,,OCT 2024,Understanding regional structure through spatial networks: A simulation optimization framework for exploring balanced development
Row_208,"An existing disparity between the actual and planned land use function for a given parcel highlights a knowledge gap in how mixed-use residential parcels influence burglary spatial patterns. To bridge this gap, our study leverages land use data and Points of Interest (POIs) to categorize residential land into distinct types, and further explore the influence of mixed-use residential land and housing types on the spatial distribution of burglary rates. Key findings reveal that: 1) Residential land can be segmented into three distinct categories: pure residential, residential-office, and residential-commercial. 2) While a significant relationship is not observed between residential-office land and burglary, both pure residential and residential-commercial land exhibit a notable increase in burglary occurrences, with the latter exerting the most significant impact. 3) Notably, the commercial environment significantly heightens the attractiveness of high-end commercial housing for burglary, whereas for affordable housing, the commercial environment enhances its deterrent effect against burglary. This dichotomy is attributed to the spatial service scope and target clientele of commercial facilities. The findings furnish a scientific rationale for burglary prevention and control strategies across diverse community types, ultimately contributing to a safer urban environment. Furthermore, the implications of this research are applicable to cities globally grappling with the challenge of managing mixed-use residential land safety in the context of urbanization.","Song, Guangwen","Zheng, Jiaxin","Feng, Jiaxin","Li, Xiaoxue","Zhang, Chunxia","Xiao, Luzi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,CITIES,Residential land,Commercial function,Office function,Housing types,Burglary,Interaction effects,,,,,,,,,,,JAN 2025,Unraveling the complex nexus: How residential land with diverse functions shapes the spatial dynamics of urban burglary
